asset_id,attribute_count,attribute_count_rarity_score,Type_attribute,Type_rarity_score,Hair_attribute,Hair_rarity_score,Clothing_attribute,Clothing_rarity_score,Eyes_attribute,Eyes_rarity_score,Mouth_attribute,Mouth_rarity_score,Offhand_attribute,Offhand_rarity_score,Background_attribute,Background_rarity_score,Ear_attribute,Ear_rarity_score,Headgear_attribute,Headgear_rarity_score,Neck_attribute,Neck_rarity_score,Face_attribute,Face_rarity_score,Special_attribute,Special_rarity_score,overall_rarity_score
7597,7,0.12389380530973451,Human,0.04346861831891772,Green Pigtails,4.170212765957447,Red Hoodie,2.3333333333333335,Amethyst,1.0155440414507773,Laughing,1.0261780104712042,Earth,6.758620689655173,Red,0.38966202783300197,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,13.455955629493833
7598,8,0.10897970530998052,Blue,0.8828828828828829,Silver Disheveled,4.454545454545454,Blue Kimono,1.8490566037735847,Curious,1.1073446327683616,Bubble Gum,1.395017793594306,Katana,0.8929384965831435,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,Zen Headphones,1.8232558139534885,,-0.1391057487579844,,-1.6540084388185654,10.535687059518175
7599,8,0.10897970530998052,Human,0.04346861831891772,Silver Short Spiky,4.355555555555555,Bloody Bomber,3.0625000000000004,Bored,1.187878787878788,Not Bad,0.9423076923076923,Hook Sword,3.35042735042735,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Clear Glasses,2.8823529411764706,,-1.6540084388185654,13.8646036615201
7600,8,0.10897970530998052,Human,0.04346861831891772,Brown Fluffy,7.538461538461538,Black Yukata,1.8937198067632852,Pensive,1.2173913043478262,Toothpick,1.1395348837209303,Talisman,4.8999999999999995,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,Beads,1.9029126213592233,,-0.1391057487579844,,-1.6540084388185654,16.766134154388677
7601,7,0.12389380530973451,Human,0.04346861831891772,Brown Flowy,4.126315789473685,Blue Qipao,3.35042735042735,Ruby,1.0288713910761154,Closed,0.48275862068965514,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,Azuki Cap,5.850746268656716,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,12.890278605004498
7602,8,0.10897970530998052,Human,0.04346861831891772,Teal Bun,3.5963302752293576,Red Panda Hoodie,7.686274509803921,Hopeful,1.0652173913043477,Frown,1.0798898071625345,Leather Katana,0.9468599033816426,Off White D,0.19698492462311556,,-0.2747021723896286,Red Panda Baseball Cap,5.297297297297297,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,17.742959756675464
7603,9,0.21503017004936914,Human,0.04346861831891772,Maroon Disheveled,2.9473684210526314,Green Yukata,1.8846153846153846,Meditating,1.2327044025157234,Pout,0.9727047146401985,Guitar,3.136,Red,0.38966202783300197,,-0.2747021723896286,Backwards Cap,2.596026490066225,,-0.21052631578947367,Red Stripes Face Paint,1.3517241379310345,,-1.6540084388185654,12.630067440024817
7604,6,0.47285886610373945,Human,0.04346861831891772,Maroon Disheveled,2.9473684210526314,Green Yukata,1.8846153846153846,Suspicious,1.2564102564102564,Pout,0.9727047146401985,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,5.334608035113353
7605,8,0.10897970530998052,Human,0.04346861831891772,Brown Long,2.925373134328358,Hoshi Jacket,3.2131147540983607,Curious,1.1073446327683616,Chuckle,0.9537712895377128,Coin,1.3706293706293706,Off White C,0.199796126401631,Yellow Fan,4.8999999999999995,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,12.692222140946567
7606,7,0.12389380530973451,Human,0.04346861831891772,Purple Bun,3.62962962962963,Vest,2.4499999999999997,Ruby,1.0288713910761154,Laughing,1.0261780104712042,,-0.06084122303274872,Off White A,0.21609702315325247,,-0.2747021723896286,Black Bucket Hat,2.9473684210526314,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.126323000223083
7607,9,0.21503017004936914,Human,0.04346861831891772,Magenta Flowy,3.563636363636364,Fur Hoodie,2.703448275862069,Closed,0.25274016763378465,Chewing,1.1168091168091168,Boombox,2.76056338028169,Off White C,0.199796126401631,,-0.2747021723896286,Red Panda Baseball Cap,5.297297297297297,,-0.21052631578947367,Eye Scar,1.4151624548736463,,-1.6540084388185654,15.428715044166218
7608,7,0.12389380530973451,Human,0.04346861831891772,Gray Samurai,5.226666666666667,Kimono with Straw Hat,3.43859649122807,Focused,1.1597633136094674,Stubble,4.3076923076923075,,-0.06084122303274872,Off White C,0.199796126401631,Sword,5.850746268656716,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,18.159526884404634
7609,9,0.21503017004936914,Human,0.04346861831891772,Orange Short Spiky,3.35042735042735,Brown Yukata,3.663551401869159,Curious,1.1073446327683616,Meh,1.0315789473684212,Katana,0.8929384965831435,Off White B,0.2229806598407281,Chill,4.780487804878049,Straw Hat,3.35042735042735,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,16.654594929164826
7610,8,0.10897970530998052,Human,0.04346861831891772,Blonde Pixie,4.21505376344086,Sloth Kimono,8.340425531914894,Ruby,1.0288713910761154,Grin,1.1136363636363635,Floorsweeper,1.462686567164179,Off White B,0.2229806598407281,,-0.2747021723896286,Purple Kanzashi,2.4049079754601226,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,16.662667900406515
7611,9,0.21503017004936914,Human,0.04346861831891772,Maroon Short Spiky,3.0625000000000004,Blue Kimono,1.8490566037735847,Curious,1.1073446327683616,Growl,1.0025575447570332,Fishing Rod,2.5620915032679736,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,Cat Headphones,8.71111111111111,Red Bandana,4.505747126436781,,-1.6540084388185654,21.226562372035563
7612,7,0.12389380530973451,Human,0.04346861831891772,Teal Messy,4.3076923076923075,Brown Yukata,3.663551401869159,Red,2.5454545454545454,Pout,0.9727047146401985,,-0.06084122303274872,Off White A,0.21609702315325247,Sword,5.850746268656716,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,15.532511971615957
7613,10,0.7340823970037453,Human,0.04346861831891772,Silver Dreadlocks,8.0,Light Armor,2.76056338028169,Calm,1.0425531914893618,Frown,1.0798898071625345,Bokken,2.8613138686131383,Off White C,0.199796126401631,Skull Ear Cuffs,5.6,Horns,3.161290322580645,,-0.21052631578947367,Blush,3.62962962962963,,-1.6540084388185654,27.24805258687325
7614,8,0.10897970530998052,Human,0.04346861831891772,Indigo Long,3.0387596899224807,Maroon Yukata,1.7737556561085972,Curious,1.1073446327683616,Closed,0.48275862068965514,Guitar,3.136,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,Beads,1.9029126213592233,,-0.1391057487579844,,-1.6540084388185654,9.622528857271664
7615,8,0.10897970530998052,Human,0.04346861831891772,Orange Swept Back,4.355555555555555,Azuki Tech Jacket,1.9698492462311556,Chill,1.0,Closed,0.48275862068965514,Boombox,2.76056338028169,Off White D,0.19698492462311556,,-0.2747021723896286,IKZ Baseball Cap,1.479245283018868,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,10.119062658273284
7616,8,0.10897970530998052,Human,0.04346861831891772,Silver Bun,4.3076923076923075,Bandage Top,6.32258064516129,Hopeful,1.0652173913043477,Smile,1.0566037735849056,Katana,0.8929384965831435,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Red Stripes Face Paint,1.3517241379310345,,-1.6540084388185654,13.106333821648883
7617,8,0.10897970530998052,Red,0.8888888888888888,Maroon Ponytail,2.76056338028169,Black Hoodie,2.8613138686131383,Calm,1.0425531914893618,Smile,1.0566037735849056,,-0.06084122303274872,Dark Blue,0.7480916030534351,,-0.2747021723896286,Cat Headband,4.72289156626506,,-0.21052631578947367,Reading Glasses,2.1420765027322406,,-1.6540084388185654,14.131884330188285
7618,7,0.12389380530973451,Human,0.04346861831891772,Blonde Messy,4.3076923076923075,Red Hoodie,2.3333333333333335,Lightning,8.521739130434781,Face Mask,2.0310880829015545,Katana,0.8929384965831435,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,16.065293134891274
7619,9,0.21503017004936914,Human,0.04346861831891772,Magenta Pigtails,3.2666666666666666,Red Floral Kimono,2.1538461538461537,Joyful,1.0181818181818183,Grass,1.005128205128205,Katana,0.8929384965831435,Dark Purple,0.8466522678185746,,-0.2747021723896286,Cat Headband,4.72289156626506,Koi Tattoo,1.5806451612903225,,-0.1391057487579844,,-1.6540084388185654,13.677632764182054
7620,9,0.21503017004936914,Human,0.04346861831891772,Brown Long,2.925373134328358,Green Yukata,1.8846153846153846,Chill,1.0,Relaxed,0.47002398081534774,Bokken,2.8613138686131383,Off White B,0.2229806598407281,,-0.2747021723896286,Frog Headband,4.170212765957447,,-0.21052631578947367,Red Fang Face Paint,1.462686567164179,,-1.6540084388185654,13.116468222705201
7621,7,0.12389380530973451,Human,0.04346861831891772,Indigo Long,3.0387596899224807,Hoodie with Bag,2.925373134328358,Bored,1.187878787878788,Growl,1.0025575447570332,Katana,0.8929384965831435,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.009708540664332
7622,8,0.10897970530998052,Red,0.8888888888888888,Magenta Messy,4.558139534883721,Hoodie with Bag,2.925373134328358,Careless,1.0288713910761154,Growl,1.0025575447570332,,-0.06084122303274872,Off White C,0.199796126401631,,-0.2747021723896286,Pointy Straw Hat,3.1111111111111107,,-0.21052631578947367,Kabuki Facepaint,2.6666666666666665,,-1.6540084388185654,14.290305953393089
7623,8,0.10897970530998052,Human,0.04346861831891772,Blonde Bun,3.563636363636364,Dress Shirt,2.529032258064516,Relaxed,1.1563421828908556,Chewing,1.1168091168091168,Boombox,2.76056338028169,Off White C,0.199796126401631,,-0.2747021723896286,Purple Kanzashi,2.4049079754601226,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,11.605193051417542
7624,10,0.7340823970037453,Human,0.04346861831891772,Orange Pixie,3.92,White Qipao with Fur,4.666666666666667,Closed,0.25274016763378465,Smoking,0.9491525423728814,Hook Sword,3.35042735042735,Off White C,0.199796126401631,,-0.2747021723896286,Sandogasa,4.21505376344086,Koi Tattoo,1.5806451612903225,Eye Patch,1.7422222222222221,,-1.6540084388185654,19.72554440457019
7625,7,0.12389380530973451,Human,0.04346861831891772,Pink Hairband,5.090909090909091,Hoshi Jacket,3.2131147540983607,Determined,0.5283018867924528,Grin,1.1136363636363635,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,Contract Tattoo,4.611764705882353,,-0.1391057487579844,,-1.6540084388185654,12.66680157949136
7626,7,0.12389380530973451,Human,0.04346861831891772,Fire,17.818181818181817,Matsuri Happi,4.454545454545454,Tired,1.0566037735849056,Face Mask,2.0310880829015545,Leather Katana,0.9468599033816426,Cool Gray,0.8115942028985507,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,24.881277996286826
7627,8,0.10897970530998052,Human,0.04346861831891772,Green Spiky,3.35042735042735,White Blazer,3.8431372549019605,Suspicious,1.2564102564102564,Pout,0.9727047146401985,Floorsweeper,1.462686567164179,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,Water,8.0,18.48385016777877
7628,6,0.47285886610373945,Human,0.04346861831891772,Teal Bangs,5.297297297297297,Lavender Kimono with Bow,2.214689265536723,Striking,0.9607843137254901,Smile,1.0566037735849056,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.776888173321685
7629,7,0.12389380530973451,Red,0.8888888888888888,Brown Spiky,2.76056338028169,White Blazer,3.8431372549019605,Red,2.5454545454545454,Toothpick,1.1395348837209303,,-0.06084122303274872,Off White B,0.2229806598407281,Stud,4.780487804878049,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,14.11384450979765
7630,8,0.10897970530998052,Human,0.04346861831891772,Indigo Disheveled,3.62962962962963,Shinto Robe,3.136,Meditating,1.2327044025157234,Face Mask,2.0310880829015545,Monkey King Staff,2.703448275862069,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Eye Scar,1.4151624548736463,,-1.6540084388185654,12.250726278487004
7631,8,0.10897970530998052,Human,0.04346861831891772,Green Half Bun,4.780487804878049,Dress Shirt,2.529032258064516,Bored,1.187878787878788,Relaxed,0.47002398081534774,,-0.06084122303274872,Dark Blue,0.7480916030534351,,-0.2747021723896286,Distressed Beanie,2.4499999999999997,,-0.21052631578947367,,-0.1391057487579844,Fox Fire,4.558139534883721,16.19092683323292
7632,8,0.10897970530998052,Blue,0.8828828828828829,Silver Spiky,5.369863013698629,Azuki Tech Jacket,1.9698492462311556,Indifferent,1.104225352112676,Whistling,1.328813559322034,Shinai,2.4049079754601226,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,Sneakers,3.62962962962963,,-0.1391057487579844,,-1.6540084388185654,14.827700677441559
7633,9,0.21503017004936914,Human,0.04346861831891772,Pink Flowy,4.505747126436781,Yellow Bikini,4.170212765957447,Closed,0.25274016763378465,Lipstick,0.9607843137254901,Bat,1.0,Off White D,0.19698492462311556,,-0.2747021723896286,Pointy Straw Hat,3.1111111111111107,,-0.21052631578947367,Eye Patch,1.7422222222222221,,-1.6540084388185654,14.059064493080571
7634,7,0.12389380530973451,Human,0.04346861831891772,Blue Hairband,4.355555555555555,Light Armor,2.76056338028169,Amethyst,1.0155440414507773,Smile,1.0566037735849056,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,Distressed Beanie,2.4499999999999997,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.689425935553905
7635,10,0.7340823970037453,Human,0.04346861831891772,Indigo Ponytail,3.43859649122807,Black Bomber,2.925373134328358,Closed,0.25274016763378465,Closed,0.48275862068965514,Bat,1.0,Off White D,0.19698492462311556,,-0.2747021723896286,Purple Kanzashi,2.4049079754601226,Chill Headphones,0.98,Seer Eyeband,3.5315315315315314,,-1.6540084388185654,14.061733249609107
7636,6,0.47285886610373945,Human,0.04346861831891772,Black Swept Back,5.764705882352941,White T-Shirt,2.3473053892215567,Chill,1.0,Growl,1.0025575447570332,,-0.06084122303274872,Dark Purple,0.8466522678185746,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.01174968270426
7637,7,0.12389380530973451,Blue,0.8828828828828829,Silver Short Spiky,4.355555555555555,Sloth Kigurumi,13.066666666666666,Focused,1.1597633136094674,Chuckle,0.9537712895377128,Hook Sword,3.35042735042735,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,21.710983860994347
7638,6,0.47285886610373945,Human,0.04346861831891772,Teal Bangs,5.297297297297297,Blue Floral Kimono,2.10752688172043,Ruby,1.0288713910761154,Grass,1.005128205128205,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.712333033616926
7639,7,0.12389380530973451,Human,0.04346861831891772,Green Spiky,3.35042735042735,Black Kimono,3.0387596899224807,Red,2.5454545454545454,Growl,1.0025575447570332,,-0.06084122303274872,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,Beads,1.9029126213592233,,-0.1391057487579844,,-1.6540084388185654,9.951997731871884
7640,9,0.21503017004936914,Human,0.04346861831891772,Pink Flowy,4.505747126436781,Red Panda T-Shirt,5.226666666666667,Closed,0.25274016763378465,Wheat Straw,1.1495601173020527,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,Red Panda Baseball Cap,5.297297297297297,Contract Tattoo,4.611764705882353,Eye Patch,1.7422222222222221,,-1.6540084388185654,21.27792591740923
7641,6,0.47285886610373945,Human,0.04346861831891772,Indigo Swept Back,4.839506172839506,Hawaiian Shirt,4.611764705882353,Focused,1.1597633136094674,Relaxed,0.47002398081534774,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.354567431541556
7642,6,0.47285886610373945,Human,0.04346861831891772,,-0.04083333333333333,Kimono with Straw Hat,3.43859649122807,Tired,1.0566037735849056,Pout,0.9727047146401985,Hand Seal,3.2396694214876036,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,6.977907015595977
7643,10,0.7340823970037453,Human,0.04346861831891772,Black Blonde Half Bun,32.666666666666664,Straw Poncho,9.560975609756097,Lightning,8.521739130434781,Face Mask,2.0310880829015545,Lightning Orb,5.681159420289855,Cool Gray,0.8115942028985507,Corded Earbuds,2.3902439024390243,Pointy Straw Hat,3.1111111111111107,,-0.21052631578947367,,-0.1391057487579844,Smoke,4.839506172839506,70.04200325011234
7644,6,0.47285886610373945,Human,0.04346861831891772,Black Hairband,5.090909090909091,Hoodie with Bag,2.925373134328358,Striking,0.9607843137254901,Smile,1.0566037735849056,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.281183835725113
7645,8,0.10897970530998052,Human,0.04346861831891772,Maroon Fluffy,5.157894736842105,Fur Hoodie,2.703448275862069,Closed,0.25274016763378465,Sleep Bubble,4.454545454545454,Banner,0.8990825688073394,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Eye Scar,1.4151624548736463,,-1.6540084388185654,12.969266194517159
7646,8,0.10897970530998052,Human,0.04346861831891772,Brown Long,2.925373134328358,Vegan Mink Coat,4.839506172839506,Closed,0.25274016763378465,Meh,1.0315789473684212,Sake,2.529032258064516,Off White C,0.199796126401631,,-0.2747021723896286,Distressed Beanie,2.4499999999999997,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,12.102132454509464
7647,9,0.21503017004936914,Human,0.04346861831891772,Silver Pixie,4.780487804878049,Turquoise Kimono with Bow,2.202247191011236,Concerned,1.0261780104712042,Closed,0.48275862068965514,Bat,1.0,Off White D,0.19698492462311556,Yellow Fan,4.8999999999999995,,-0.12661498708010335,Beads,1.9029126213592233,,-0.1391057487579844,,-1.6540084388185654,14.830338786744118
7648,8,0.10897970530998052,Human,0.04346861831891772,Green Ombre Flowy,13.066666666666666,Black Hoodie,2.8613138686131383,Joyful,1.0181818181818183,Chewing,1.1168091168091168,Lantern,0.9727047146401985,Off White B,0.2229806598407281,,-0.2747021723896286,Cat Baseball Cap,6.87719298245614,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,24.009955475081057
7649,8,0.10897970530998052,Human,0.04346861831891772,Purple Bun,3.62962962962963,Dress Shirt,2.529032258064516,White,1.97979797979798,Frown,1.0798898071625345,Bat,1.0,Off White D,0.19698492462311556,,-0.2747021723896286,Chef Headband,2.496815286624204,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,10.786255533775224
7650,7,0.12389380530973451,Human,0.04346861831891772,Teal Bob,5.0256410256410255,Yellow Bikini,4.170212765957447,Daydreaming,1.0129198966408268,Smirk,0.5399449035812672,Zanbato,1.3333333333333333,Cool Gray,0.8115942028985507,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,10.656050888845348
7651,7,0.12389380530973451,Human,0.04346861831891772,Magenta Long,2.9923664122137406,White Blazer,3.8431372549019605,Careless,1.0288713910761154,Grass,1.005128205128205,Sakura Katana,0.9137529137529137,Red,0.38966202783300197,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.935322965698833
7652,8,0.10897970530998052,Human,0.04346861831891772,Blue Spiky,3.2131147540983607,Black Blazer,4.170212765957447,Careless,1.0288713910761154,Toothpick,1.1395348837209303,Guitar,3.136,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,Chain,2.074074074074074,,-0.1391057487579844,,-1.6540084388185654,12.942805505350274
7653,7,0.12389380530973451,Human,0.04346861831891772,Green Ponytail,3.43859649122807,Blue Floral Kimono,2.10752688172043,Determined,0.5283018867924528,Closed,0.48275862068965514,,-0.06084122303274872,Red,0.38966202783300197,,-0.2747021723896286,Beret,4.0,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.775024433103862
7654,10,0.7340823970037453,Human,0.04346861831891772,Blue Hairband,4.355555555555555,Vegan Mink Coat,4.839506172839506,Pierced Eyebrow,1.356401384083045,Chewing,1.1168091168091168,Boombox,2.76056338028169,Off White D,0.19698492462311556,Corded Earbuds,2.3902439024390243,Purple Kanzashi,2.4049079754601226,,-0.21052631578947367,Red Fang Face Paint,1.462686567164179,,-1.6540084388185654,19.796675239969982
7655,6,0.47285886610373945,Human,0.04346861831891772,Magenta Pigtails,3.2666666666666666,Red Ninja Top,2.8,Amethyst,1.0155440414507773,Frown,1.0798898071625345,,-0.06084122303274872,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,6.428726136987382
7656,7,0.12389380530973451,Human,0.04346861831891772,Fire,17.818181818181817,Red Panda Yukata,10.594594594594595,Closed,0.25274016763378465,Grass,1.005128205128205,,-0.06084122303274872,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Bandaid,1.5555555555555554,,-1.6540084388185654,29.266665754013722
7657,9,0.21503017004936914,Human,0.04346861831891772,Silver Ponytail,4.083333333333333,Turquoise Kimono with Bow,2.202247191011236,Pierced Eyebrow,1.356401384083045,Wheat Straw,1.1495601173020527,,-0.06084122303274872,Off White C,0.199796126401631,Cat,17.043478260869563,Full Bandana,2.1538461538461537,,-0.21052631578947367,Bandaid,1.5555555555555554,,-1.6540084388185654,28.077340933130074
7658,6,0.47285886610373945,Human,0.04346861831891772,Purple Pigtails,4.0,Camo Tech Jacket,4.8999999999999995,Closed,0.25274016763378465,Grass,1.005128205128205,,-0.06084122303274872,Red,0.38966202783300197,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.598058999149142
7659,8,0.10897970530998052,Human,0.04346861831891772,Brown Flowy,4.126315789473685,Rain Jacket,3.3793103448275863,Daydreaming,1.0129198966408268,Surprised,5.297297297297297,Umbrella,1.9898477157360408,Off White A,0.21609702315325247,Sakura,6.426229508196721,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,20.470210408508187
7660,8,0.10897970530998052,Human,0.04346861831891772,Purple Pigtails,4.0,Black Qipao,3.1111111111111107,Daydreaming,1.0129198966408268,Toothpick,1.1395348837209303,Umbrella,1.9898477157360408,Off White D,0.19698492462311556,Corded Earbuds,2.3902439024390243,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,11.862835267453821
7661,9,0.21503017004936914,Human,0.04346861831891772,Dreadlocks,4.780487804878049,Stitched Samurai Armor,10.888888888888888,Chill,1.0,Wheat Straw,1.1495601173020527,Leather Katana,0.9468599033816426,Off White A,0.21609702315325247,,-0.2747021723896286,Sloth Headband,5.0256410256410255,,-0.21052631578947367,Red Fang Face Paint,1.462686567164179,,-1.6540084388185654,23.58948319177971
7662,7,0.12389380530973451,Human,0.04346861831891772,Blonde Short Spiky,3.161290322580645,White Layered Yukata,2.529032258064516,Determined,0.5283018867924528,Pout,0.9727047146401985,Leather Katana,0.9468599033816426,Dark Purple,0.8466522678185746,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,6.747246114070927
7663,8,0.10897970530998052,Human,0.04346861831891772,Blonde Bun,3.563636363636364,Yellow Bikini,4.170212765957447,Daydreaming,1.0129198966408268,Chewing,1.1168091168091168,Sakura Katana,0.9137529137529137,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Black Glasses,2.01025641025641,,-1.6540084388185654,10.890280899757458
7664,8,0.10897970530998052,Blue,0.8828828828828829,Silver Long,4.839506172839506,Red Kimono,4.126315789473685,Pierced Eyebrow,1.356401384083045,Chuckle,0.9537712895377128,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,Chain,2.074074074074074,Red Stripes Face Paint,1.3517241379310345,,-1.6540084388185654,13.800469274651602
7665,6,0.47285886610373945,Human,0.04346861831891772,Black Teal Bangs,15.68,Tank Top with Jacket,3.35042735042735,Concerned,1.0261780104712042,Closed,0.48275862068965514,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,18.812873239983094
7666,7,0.12389380530973451,Spirit,4.041237113402062,Spirit Ponytail,26.133333333333333,Lavender Kimono with Bow,2.214689265536723,Striking,0.9607843137254901,Grin,1.1136363636363635,Golden Katana,32.666666666666664,Dark Blue,0.7480916030534351,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,65.59737480182807
7667,7,0.12389380530973451,Human,0.04346861831891772,Green Spiky,3.35042735042735,Brown Yukata,3.663551401869159,Pensive,1.2173913043478262,Pout,0.9727047146401985,,-0.06084122303274872,Red,0.38966202783300197,Small Hoop,4.839506172839506,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,12.409508682106816
7668,7,0.12389380530973451,Human,0.04346861831891772,Brown Ponytail,3.663551401869159,Sloth Kimono,8.340425531914894,Calm,1.0425531914893618,Smirk,0.5399449035812672,Monkey King Staff,2.703448275862069,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,14.252124191911282
7669,8,0.10897970530998052,Human,0.04346861831891772,Blue Bun,3.663551401869159,Hoodie,2.6486486486486487,Relaxed,1.1563421828908556,Surprised,5.297297297297297,,-0.06084122303274872,Off White A,0.21609702315325247,,-0.2747021723896286,Beret,4.0,Choker,2.6486486486486487,,-0.1391057487579844,,-1.6540084388185654,17.654375943137833
7670,7,0.12389380530973451,Human,0.04346861831891772,Silver Bangs,6.6440677966101696,Sloth Kimono,8.340425531914894,Relaxed,1.1563421828908556,Chewing,1.1168091168091168,Floorsweeper,1.462686567164179,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,16.67972088080523
7671,9,0.21503017004936914,Human,0.04346861831891772,Blonde Flowy,3.43859649122807,White Qipao with Fur,4.666666666666667,Hopeful,1.0652173913043477,Grin,1.1136363636363635,Leather Katana,0.9468599033816426,Off White A,0.21609702315325247,,-0.2747021723896286,Horns,3.161290322580645,,-0.21052631578947367,Red Stripes Face Paint,1.3517241379310345,,-1.6540084388185654,14.079350161252641
