transaction_hash,block_number,date,asset_id,seller,buyer,maker,taker,sale_price_eth,sale_price_usd
0x9eadd037afa5a7e0a892680a3b423108e857b7fc27b8e7dcda513b3e68d59bb5,14071671,2022-01-25,631,0x0a82615a9be0b7ffa833936e0aeeba8dfb71aeda,0xf3a35a16c3983b7d8e2f1a635105fe6244b8f518,0x0a82615a9be0b7ffa833936e0aeeba8dfb71aeda,0xf3a35a16c3983b7d8e2f1a635105fe6244b8f518,0.59,1444.2205921362238
0x6bc06e0b33c395e3de078eb43dee38396370c1508e453f7a917b0fa1762f976b,14071671,2022-01-25,6816,0xead6605b9e105e28bd35e9f494131c10c1281ce9,0x0f194e15f38b2277704ef8f2ac129967dff82ee6,0xead6605b9e105e28bd35e9f494131c10c1281ce9,0x0f194e15f38b2277704ef8f2ac129967dff82ee6,0.68,1664.5254282248006
0xc35c0719be0f06cd98a5c6d7560a3219287041c341c69360323562b84624a119,14071671,2022-01-25,5613,0xab0e3d9fdaefe7856ea70679ba6e87b482c34cd6,0x9774bf1c2b1518a2e829ba4d31c419ed355259c3,0xab0e3d9fdaefe7856ea70679ba6e87b482c34cd6,0x9774bf1c2b1518a2e829ba4d31c419ed355259c3,0.55,1346.3073316524121
0xc1172741dc4901c891d90850247dc09bb93fb0f9d0af15b4f4dcd83784779363,14071671,2022-01-25,7012,0x998ffe47bf0b2b8b8d4bcbafa8fa8aed3951a1f3,0xd484cab4d1ddbf6eebbece06f870d1e517b8da69,0x998ffe47bf0b2b8b8d4bcbafa8fa8aed3951a1f3,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0.6,1468.6989072571769
0xf3ee464a996d2d28e61694fb3bc15a3420ac7343e60ce3f7daf6b0e9d5188db9,14071670,2022-01-25,4890,0x855e9d3201e7c61a2d01c3b9c5b2c2a3b8012205,0x6a01af210dce01f44b5067fc688641384a8bce5b,0x855e9d3201e7c61a2d01c3b9c5b2c2a3b8012205,0x6a01af210dce01f44b5067fc688641384a8bce5b,0.6,1468.6989072571769
0x89d5e2ab77508e3449859fe0280b2a99f5d10bbdad696a20f7b29e182f5976f7,14071670,2022-01-25,4006,0xd87ea7892324dbe4992cc807b0dda9c6760f6003,0xfcc85aa417a13c80d60560001210abed721a87f3,0xd87ea7892324dbe4992cc807b0dda9c6760f6003,0xfcc85aa417a13c80d60560001210abed721a87f3,0.59,1444.2205921362238
0x1a4583daa5f04f1d097faf4a75bc06a32793091b1353b6cc1b0eac0cd5d56c17,14071670,2022-01-25,6092,0x83865ea9c3f27255bdec580680b27541021d5e89,0x2a5ba6819249aa93c0ad8711a9f8058360083fb7,0x83865ea9c3f27255bdec580680b27541021d5e89,0x2a5ba6819249aa93c0ad8711a9f8058360083fb7,0.5489,1343.6147169891074
0xf41bf4596c39066e78f67feb2f52a9272a3f8c02eb425463fbf33bf1ae3a8af8,14071670,2022-01-25,593,0xadaae0cf49b422fb24cb988d669e77f4e015608c,0xde948048dea66d940a4d724c7b350867ddc36297,0xadaae0cf49b422fb24cb988d669e77f4e015608c,0xde948048dea66d940a4d724c7b350867ddc36297,0.6,1468.6989072571769
0xee8985a4af806b6ebd5f2be2f212f652e020ff6c77bf4894cd16d786818cbc5f,14071668,2022-01-25,7170,0x23b2db97a311f69e1caf7e684b4ca9ca86f1ef22,0x3a03637135040de578cb18d290c6fda9bc684a9a,0x23b2db97a311f69e1caf7e684b4ca9ca86f1ef22,0x3a03637135040de578cb18d290c6fda9bc684a9a,0.6899,1688.7589601945438
0x436043da86ebff461afe06dae02fb24412f3d3ba2f2e84ef685d06c548347d30,14071668,2022-01-25,4526,0x6158136408f436bbbd5924f397d070f25325d6e9,0x4e9edd87add0694398c430981d22fc17e39dfd6d,0x6158136408f436bbbd5924f397d070f25325d6e9,0x4e9edd87add0694398c430981d22fc17e39dfd6d,0.8,1958.2652096762358
0x52d9a76eccca6c8b8355860d7128047ede1b1d8dbc05a362e6faa6d005349726,14071668,2022-01-25,5616,0xd3cfa574b203ad7c3f7012e898dc69cde5e69f4a,0x2ec7b0b01d7c72a31f3834fe4f208c4d04d1cdac,0xd3cfa574b203ad7c3f7012e898dc69cde5e69f4a,0x2ec7b0b01d7c72a31f3834fe4f208c4d04d1cdac,0.55,1346.3073316524121
0x24ff8719532b0fb51ca3db9b30d3e58d9a9980aa393cdaeb7345e8dbc9175700,14071668,2022-01-25,5606,0xdb5dacc06acec37839181d48122438aea7c56283,0xe7a3faef2f56effdeedbc26f95dcb06e6e8b7859,0xdb5dacc06acec37839181d48122438aea7c56283,0xe7a3faef2f56effdeedbc26f95dcb06e6e8b7859,0.7,1713.4820584667063
0x8cc4d5df13e588326b03e3f9a0c944242893ac8c48fc1a46ccfb0f740e4780b2,14071668,2022-01-25,6299,0xc22cf5a94db16a9df605da18376b688a9f82bd74,0x748054c44eea36ad603bd149aa9ed9847419f5a6,0xc22cf5a94db16a9df605da18376b688a9f82bd74,0x748054c44eea36ad603bd149aa9ed9847419f5a6,0.59,1444.2205921362238
0xa66bea025db198e80d14c1cd6587f04b33d0149b20a4b5ff304126bb323b7a6c,14071668,2022-01-25,7510,0xe36a0f3b5b0f13e5ba8453748f16bb2e6be5e195,0xe22c3be488527b31c38bc83727d9b65810f75729,0xe36a0f3b5b0f13e5ba8453748f16bb2e6be5e195,0xe22c3be488527b31c38bc83727d9b65810f75729,0.69,1689.0037433457533
0x7141b868efe15ba1c7442cda0c4e38c443e54f71f89a4ddc93c4a091e78d56a7,14071668,2022-01-25,5619,0xacc2a01ef920c48fbc9799e027e6355a133ffa5b,0x3d1132c815b29b31137b7eeb37808d13ae6e5fcc,0xacc2a01ef920c48fbc9799e027e6355a133ffa5b,0x3d1132c815b29b31137b7eeb37808d13ae6e5fcc,0.55,1346.3073316524121
0xaa767c3bd6e0bc207ad3ffc6160ec3cbd341c4a556ccaeda61a3fb1c85757764,14071668,2022-01-25,7584,0x4a6cc4b54dfe17742cc1d4c2030cb2ed09e9e7a0,0x605dd719317f9236277fd4dcc7e8cadff38d1dcb,0x4a6cc4b54dfe17742cc1d4c2030cb2ed09e9e7a0,0x605dd719317f9236277fd4dcc7e8cadff38d1dcb,0.65,1591.0904828619416
0xbda7c5568928d85b1db4a9135183f86c32517eb018aeba0b18741974b602fd0d,14071668,2022-01-25,6699,0xaf5760607ead7e0a152f8b9987e95174fc32af70,0x61b653fc73e4b66b3530c65110229f9082befc47,0xaf5760607ead7e0a152f8b9987e95174fc32af70,0x61b653fc73e4b66b3530c65110229f9082befc47,0.69,1689.0037433457533
0x3475bf2eba898a557a30d366f18e22cae470192d3c3a379b6744f5926d0aa521,14071668,2022-01-25,5622,0xae877f076c573ddc0b8f6a96ea37cc332d39893d,0x14e63ebf08494c7b2f9934ec9dec6154d529d033,0xae877f076c573ddc0b8f6a96ea37cc332d39893d,0x14e63ebf08494c7b2f9934ec9dec6154d529d033,0.55,1346.3073316524121
0xd3b498e2e65263e3668e068447aa5347589c89341d85018e5459562c74912618,14071668,2022-01-25,4294,0x70ce6a8ec35d932833d3eab61763e31fafb16bcf,0x2291e649cc1b0a4bcff64ab64574e35f2ae49f11,0x70ce6a8ec35d932833d3eab61763e31fafb16bcf,0x2291e649cc1b0a4bcff64ab64574e35f2ae49f11,0.67,1640.0471131038476
0x881f72c9beaf8510af2aa70de75710f916bd2c8b3b222dec27532e1e8fd18986,14071668,2022-01-25,7088,0xbdf6f194c6f34e418d89e3d73ecefaec536d4a00,0xd0e2a44403002a09dc51f20997d04276188ee448,0xbdf6f194c6f34e418d89e3d73ecefaec536d4a00,0xd0e2a44403002a09dc51f20997d04276188ee448,0.64,1566.6121677409888
0x81b273552c61d72e17b79340aa2936665fc42eeead01a3e0a0cd0534a73feb4e,14071668,2022-01-25,4979,0x20e44fccfefc2215e8ffa6cd9cbddd6eaafdb999,0xde3d44bac04681ac864a05d35d115e69a0060324,0x20e44fccfefc2215e8ffa6cd9cbddd6eaafdb999,0xde3d44bac04681ac864a05d35d115e69a0060324,0.65,1591.0904828619416
0x59c44a717b5013adba0dff0c647a59a5ac9cd58c28fd98e62b0c7961c2088395,14071668,2022-01-25,4574,0x56d6d8794ec6bf50651138d2346479df087c11cd,0xb21d08fbaab4a1bfd2e3a01d3dc8eb62bb159a54,0x56d6d8794ec6bf50651138d2346479df087c11cd,0xb21d08fbaab4a1bfd2e3a01d3dc8eb62bb159a54,0.529,1294.902869898411
0x62849eb87409686e5ad2e2a646980c149d7efe6cbc5b96b1729b0d0a5a9e3fad,14071668,2022-01-25,4148,0xe90368ea108e83487460c6315de6bcc7f608664e,0xf4faca935238f1f12ce0e5499a567946b8556a0b,0xe90368ea108e83487460c6315de6bcc7f608664e,0xf4faca935238f1f12ce0e5499a567946b8556a0b,0.53,1297.3507014105062
0x6e75cb52b172aaebd726840516f8db8fdeb81a3f37196b015923eeeb3e076331,14071668,2022-01-25,6978,0x04ac4c2c7ba5915e13a6126abfefb1b32200ad4e,0xfaec8be993529909885d419eee48ee7787c87a15,0x04ac4c2c7ba5915e13a6126abfefb1b32200ad4e,0xfaec8be993529909885d419eee48ee7787c87a15,0.689,1686.555911833658
0x709a2d1ec9034fa0267eba8abe46082c5b23e2a046e7c8010b1921cb7a57beca,14071668,2022-01-25,1621,0x65b1660dc2e814d4338db848e9fed664415f082e,0x0fc02f75bcad9cc70ee16f79fa58fb9adb5dacbf,0x65b1660dc2e814d4338db848e9fed664415f082e,0x0fc02f75bcad9cc70ee16f79fa58fb9adb5dacbf,0.8,1958.2652096762358
0x70ea27c0136cc0a10b3e75ce82973317b2766172487067b11759cfb84d3dd7a8,14071668,2022-01-25,7305,0x754ae476088b2757ec07bc4b128986bbd43f3732,0x096edfe03c04d91d1f297662092ac1b336e6d427,0x754ae476088b2757ec07bc4b128986bbd43f3732,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0.65,1591.0904828619416
0x6025efbb2704a46f4fc8a7e8c88fb18a8bc64df0c0301773a45d70443445e9be,14071668,2022-01-25,6349,0xd8f885d1db356f3d1835999f011f3b79a28b9f4c,0x6a01af210dce01f44b5067fc688641384a8bce5b,0xd8f885d1db356f3d1835999f011f3b79a28b9f4c,0x6a01af210dce01f44b5067fc688641384a8bce5b,0.5999,1468.4541241059674
0x09a6e81b00ec013c4466e0685bbdcfc89e3e8927e030c034b75b99a99b7329a8,14071668,2022-01-25,7316,0x71b40d56c0c97d37f515df6b37458d2f8551a765,0x2dd622eb76e88682e1865a30cd2ab555cbf755f5,0x71b40d56c0c97d37f515df6b37458d2f8551a765,0x2dd622eb76e88682e1865a30cd2ab555cbf755f5,0.588,1439.3249291120333
0xf35290e77f56e8260cc650ae97a868e1d442ad4df4c822401213f8d13be731b9,14071668,2022-01-25,5411,0x19ebdb91eb41c30d1afb09102b7fd9ef4a52c1b6,0x68427a33332d74c34ceb14a768db0cf7f1201709,0x19ebdb91eb41c30d1afb09102b7fd9ef4a52c1b6,0x68427a33332d74c34ceb14a768db0cf7f1201709,0.5,1223.9157560476474
0x26058bb16bb2ad6fadbfd2d622ea4faf58df77288473e07aaaaed793ef85a3a4,14071668,2022-01-25,7149,0xef72b9b84c830606b7300195cd45227c7adc27c3,0x4b727c279b5f618424b5e118c476a3a03feccdad,0xef72b9b84c830606b7300195cd45227c7adc27c3,0x4b727c279b5f618424b5e118c476a3a03feccdad,0.55,1346.3073316524121
0x49182244bd98fc486a5e6090d7f3c85432b6b35030fa37ea1cd1094796583000,14071668,2022-01-25,6022,0x39e75be8b39d5f3b547864d9f5fc1dcb1ea13a4b,0xab790af3287ed13808b6aa6a84f78afc3a8ae9cd,0x39e75be8b39d5f3b547864d9f5fc1dcb1ea13a4b,0xab790af3287ed13808b6aa6a84f78afc3a8ae9cd,0.5,1223.9157560476474
0x02d80dbf9ba38fa4172db7ff70d611bfc6d1b21c4751b254b019b06b23bb96c4,14071667,2022-01-25,7514,0x8eb2b6ae90e850e56055b65f340400ebf68035d1,0x722b6b32e54eb32108d838eb77d45322e3bd762e,0x8eb2b6ae90e850e56055b65f340400ebf68035d1,0x722b6b32e54eb32108d838eb77d45322e3bd762e,0.55,1346.3073316524121
0xc86f678459a9f6f8e0f0ae7f4fa54fd108fa4f4889192093fea38a6f96f8127c,14071667,2022-01-25,5464,0x84c4dc92d021b0c60b54323c83381caeac1fefd6,0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,0x84c4dc92d021b0c60b54323c83381caeac1fefd6,0x0000000031f7382a812c64b604da4fc520afef4b,0.5561,1361.2391038761934
0xc86f678459a9f6f8e0f0ae7f4fa54fd108fa4f4889192093fea38a6f96f8127c,14071667,2022-01-25,5602,0x98ec77e2e8f663bc93fddb58a4b157e64b6d3c42,0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,0x98ec77e2e8f663bc93fddb58a4b157e64b6d3c42,0x0000000031f7382a812c64b604da4fc520afef4b,0.549,1343.8595001403169
0xc86f678459a9f6f8e0f0ae7f4fa54fd108fa4f4889192093fea38a6f96f8127c,14071667,2022-01-25,5690,0x2bb3dea901a510c95b629d14f1f400b7e3e9b2de,0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,0x2bb3dea901a510c95b629d14f1f400b7e3e9b2de,0x0000000031f7382a812c64b604da4fc520afef4b,0.55,1346.3073316524121
0xc86f678459a9f6f8e0f0ae7f4fa54fd108fa4f4889192093fea38a6f96f8127c,14071667,2022-01-25,5867,0x3a98cf55cbcef6a97f5beac62b4d2e67f596427e,0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,0x3a98cf55cbcef6a97f5beac62b4d2e67f596427e,0x0000000031f7382a812c64b604da4fc520afef4b,0.549,1343.8595001403169
0xb7d043303ba8b7a26e7ff3b0062274dfd8fb17da0e2cbdd563130ef9c7529e5e,14071667,2022-01-25,1624,0x65b1660dc2e814d4338db848e9fed664415f082e,0x278db415b3c969e789e1ec9e80e1e001a5dcee82,0x65b1660dc2e814d4338db848e9fed664415f082e,0x278db415b3c969e789e1ec9e80e1e001a5dcee82,0.5,1223.9157560476474
0xc86f678459a9f6f8e0f0ae7f4fa54fd108fa4f4889192093fea38a6f96f8127c,14071667,2022-01-25,6182,0x542c8636cebd989fb67a3b12add800006d2f5af4,0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,0x542c8636cebd989fb67a3b12add800006d2f5af4,0x0000000031f7382a812c64b604da4fc520afef4b,0.59,1444.2205921362238
0xc86f678459a9f6f8e0f0ae7f4fa54fd108fa4f4889192093fea38a6f96f8127c,14071667,2022-01-25,6530,0xe2004359b8b43433adb47339559dc1db2607912c,0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,0xe2004359b8b43433adb47339559dc1db2607912c,0x0000000031f7382a812c64b604da4fc520afef4b,0.55,1346.3073316524121
0xc86f678459a9f6f8e0f0ae7f4fa54fd108fa4f4889192093fea38a6f96f8127c,14071667,2022-01-25,6712,0x1bf3a739cef31e93253edac3ae9bd286493f1212,0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,0x1bf3a739cef31e93253edac3ae9bd286493f1212,0x0000000031f7382a812c64b604da4fc520afef4b,0.55,1346.3073316524121
0x050914cc84e8d1ad894cc082644e2c013da3a667aecf609b7cb14c54f9e088cf,14071667,2022-01-25,5128,0x2c9bf055102ec5d88b550d66bc227e8881044af5,0xab790af3287ed13808b6aa6a84f78afc3a8ae9cd,0x2c9bf055102ec5d88b550d66bc227e8881044af5,0xab790af3287ed13808b6aa6a84f78afc3a8ae9cd,0.5,1223.9157560476474
0xc86f678459a9f6f8e0f0ae7f4fa54fd108fa4f4889192093fea38a6f96f8127c,14071667,2022-01-25,7301,0xe4ee83d9e37aa194d867e78489f70d9dbb21b516,0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,0xe4ee83d9e37aa194d867e78489f70d9dbb21b516,0x0000000031f7382a812c64b604da4fc520afef4b,0.55,1346.3073316524121
0xeb15f2e62d47de3d8b942324523e9dde5bf44bf9b066d712df271a9c770e1560,14071667,2022-01-25,7019,0x7850b58e89b9a97079f6d2f74182f4fd684a0dca,0x887cda3f6b662f57eaba26d67725760611d80a93,0x7850b58e89b9a97079f6d2f74182f4fd684a0dca,0x887cda3f6b662f57eaba26d67725760611d80a93,0.6498,1590.6009165595226
0x7876be93c21485f297087e1713f481e6a902c686d67a69ade5665a5a5e771026,14071666,2022-01-25,4548,0x8a1bdfdb9a6ba11dee57f7125bdd55ca54f651ea,0x23ca386edd87ecd8c91e44257aaaeabd326b1b0d,0x8a1bdfdb9a6ba11dee57f7125bdd55ca54f651ea,0x23ca386edd87ecd8c91e44257aaaeabd326b1b0d,0.645,1578.851325301465
0x5254281ca2063de168058fd0f605a9852f0df39ed314d465f61abfd76185510f,14071666,2022-01-25,4492,0x4057fefa07edda43a23fcbc255f720ab3d94bf33,0x57b7713c0e013cfbec0e4c6c8b264daf7598eba9,0x4057fefa07edda43a23fcbc255f720ab3d94bf33,0x57b7713c0e013cfbec0e4c6c8b264daf7598eba9,0.699,1711.0342269546109
0xd03e86de7a1481da72a0b803e6be26455146b1161e460de67aac3bc15dee102f,14071666,2022-01-25,4576,0x9e4e488572cbd61550d1f7dda024a623b733dcd3,0xb06fda87bde6fd294a1b51db1ef1474c2961e054,0x9e4e488572cbd61550d1f7dda024a623b733dcd3,0xb06fda87bde6fd294a1b51db1ef1474c2961e054,0.588,1439.3249291120333
0x9189df33f783c60a80b5b2e55193f5698148f89ea42444fb9031ac06ca3d8672,14071666,2022-01-25,4682,0xab790af3287ed13808b6aa6a84f78afc3a8ae9cd,0xe132a5422daefd821a97037db7a2516e05f3380d,0xab790af3287ed13808b6aa6a84f78afc3a8ae9cd,0xe132a5422daefd821a97037db7a2516e05f3380d,0.69,1689.0037433457533
0xc8a3a6768daacae2c82718d43d2dd1216b898a0e60d2ee2db88078db30a118ab,14071666,2022-01-25,3951,0xf39b92a1fff76e7f400867c4c60d5d63d8ea9c4c,0x9b71d4810f9db04b64794dea89a36e9d39c38203,0xf39b92a1fff76e7f400867c4c60d5d63d8ea9c4c,0x9b71d4810f9db04b64794dea89a36e9d39c38203,0.69,1689.0037433457533
0xaa9a8b31b1444e17661ffde774c2daa869f92e21beab908d0e5d9a41aaf943bc,14071666,2022-01-25,3743,0x10fa8192602ac7707d9e7b0e81b8c721c73e37bf,0x3b5e8a0d692663b6c17b1ebfb0e713dee890b9bb,0x10fa8192602ac7707d9e7b0e81b8c721c73e37bf,0x3b5e8a0d692663b6c17b1ebfb0e713dee890b9bb,0.55,1346.3073316524121
0x143560ce6270fb23f9a2732690ebeb7e6545ca3b136efbb8b42bd3d1eff335b7,14071666,2022-01-25,5481,0x61888f5e4a8fbfb5bb7187654f638e211c6967fe,0x98c007d45fbd61a50bef47b19cef316de445769e,0x61888f5e4a8fbfb5bb7187654f638e211c6967fe,0x98c007d45fbd61a50bef47b19cef316de445769e,0.65,1591.0904828619416
0x82734078242ae230bbc757c763b15a748d77f3eb1ba3cfd48b7b788dd2cd548d,14071666,2022-01-25,7547,0xe79699fd835b3eeef3aa84a032f6dff72cc28114,0x2dd622eb76e88682e1865a30cd2ab555cbf755f5,0xe79699fd835b3eeef3aa84a032f6dff72cc28114,0x2dd622eb76e88682e1865a30cd2ab555cbf755f5,0.6,1468.6989072571769
0xfe9d202b7e4efb2293b579e5f9e75147a65a01a44639e2aed6d259a5a1e7d549,14071666,2022-01-25,6955,0x19bb567ac0116876fc74f2f5512eaeec07ccf968,0x6a01af210dce01f44b5067fc688641384a8bce5b,0x19bb567ac0116876fc74f2f5512eaeec07ccf968,0x6a01af210dce01f44b5067fc688641384a8bce5b,0.65,1591.0904828619416
0x9ee7d7c1194a8ffe2987bc3f7a6ae222a43c3ef1ac9f2b79fd5db750307a2bd8,14071665,2022-01-25,5588,0x8b9017e5e1e58f363faada402b63a6effb068d8f,0xbab2b43938de3e8a9c4a1f53fa5c95836d7ec6e6,0x8b9017e5e1e58f363faada402b63a6effb068d8f,0xbab2b43938de3e8a9c4a1f53fa5c95836d7ec6e6,0.67,1640.0471131038476
0x912658b46b1a0731bd58e72271ba9d9a363c8e25ed555ac12d8ac208aa33c4f8,14071665,2022-01-25,5618,0x78e2ebee7da3ac399a99128e164dd3ff7670a8e7,0x30645a0f9b93633453493cb4029fa9f2a4e9460b,0x78e2ebee7da3ac399a99128e164dd3ff7670a8e7,0x30645a0f9b93633453493cb4029fa9f2a4e9460b,0.55,1346.3073316524121
0x0f95d51bf90ae4b8aa4b2275533d409eac13e7fae3b2177df22fec7a5c5fb74b,14071665,2022-01-25,5620,0x0573618d115264068ec3c4267857077cc3a9b933,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x0573618d115264068ec3c4267857077cc3a9b933,0xb284f19ffa703daadf6745d3c655f309d17370a5,0.55,1346.3073316524121
0xf3e23b95ab1c6be5d47c8262b0c238d74bbada47dbc4783a74f72bb6eaca5c7f,14071665,2022-01-25,5066,0x1e575c1a3455bf2fdcf2768a98113d6a20a5bfc3,0x10957773dc80c34676bc59ccf76adf1315121d94,0x1e575c1a3455bf2fdcf2768a98113d6a20a5bfc3,0x10957773dc80c34676bc59ccf76adf1315121d94,0.599,1466.2510757450816
0xd2bef9280bce85f6789d431b38e3d9f9f922a685aa970dcd7fe610a66e41084d,14071663,2022-01-25,6467,0xdee0075b89869cc40135468e861dec990bb4ad6e,0xaa24f03ce0054041dad876a9593272fa289d1002,0xdee0075b89869cc40135468e861dec990bb4ad6e,0xaa24f03ce0054041dad876a9593272fa289d1002,0.69,1689.0037433457533
0xd626c6d34c688782be029bc38debb178565427aceab9e4204ce104079f17781b,14071663,2022-01-25,5792,0xb32a228cc2e412dcd77d709583b584950b014d5a,0x6d01d4511fa271e4407f03a3ba87a2650e768356,0xb32a228cc2e412dcd77d709583b584950b014d5a,0x6d01d4511fa271e4407f03a3ba87a2650e768356,0.58,1419.742277015271
0xf9dce2d652883f1ed82cbbd8e15626fff5ea4b7d53e9592f587efe9774274c12,14071663,2022-01-25,5495,0x4b4daaadc8577db6228a7f3934bf7a209fa7d5c4,0x374ef089f5cd5cf08b7455eebb33b2141a573cf3,0x4b4daaadc8577db6228a7f3934bf7a209fa7d5c4,0x374ef089f5cd5cf08b7455eebb33b2141a573cf3,0.55,1346.3073316524121
0xeba3d8932706140bae82f6d68b595da4484b3169b3b895a99933adc81bdcad2f,14071663,2022-01-25,1374,0x2a849a6e2db2ec977225947ea5d73418b7cc93cb,0x6c15d3a7ea840a8cb2884056233b8aef8e6e269c,0x2a849a6e2db2ec977225947ea5d73418b7cc93cb,0x6c15d3a7ea840a8cb2884056233b8aef8e6e269c,0.55,1346.3073316524121
0x7a5a33376064a3f3c94ff53609fb6bbc2a97991c0bcc0c4491e2591778707cf4,14071663,2022-01-25,7136,0x22bea3fb174fa277a442ce4eb741f5222e4bd0c2,0x36356e0284dc9adccc72649833d453fcf229b630,0x22bea3fb174fa277a442ce4eb741f5222e4bd0c2,0x36356e0284dc9adccc72649833d453fcf229b630,0.6,1468.6989072571769
0x13bef3157447968edf66067cf92d8a075902aa3181aaf7ddd6c9dc997a41929b,14071663,2022-01-25,7508,0x3835ca6103cbe8115b9c2f3bb0ea2f5530066bc6,0xe142b71d9706ee5461592e25779664a19da9fdc7,0x3835ca6103cbe8115b9c2f3bb0ea2f5530066bc6,0xe142b71d9706ee5461592e25779664a19da9fdc7,0.645,1578.851325301465
0xdf8bb12a6782388ea4e9da705d34ad56a3f11a95f76dd8ae3cefd766c8d9eb9a,14071663,2022-01-25,7655,0xfe18ebf2d3e54af293bb27b0bce19e2857831708,0xb090b229c49638ac0ef3c4da2b5c685eabd05b2f,0xfe18ebf2d3e54af293bb27b0bce19e2857831708,0xb090b229c49638ac0ef3c4da2b5c685eabd05b2f,0.6969,1705.8937807792108
0xd51590ba9c18aef5bd0e5847aa54b380df3b2317f3e0acf64c6844dc15d8347f,14071663,2022-01-25,4293,0x2d47668d518b43900673c7d4ae0ecf2f887b7243,0x7a6a9596af512a7e5b1ef331a70015cd3defa1f2,0x2d47668d518b43900673c7d4ae0ecf2f887b7243,0x7a6a9596af512a7e5b1ef331a70015cd3defa1f2,0.75,1835.873634071471
0x87c158b817515d71996784b8ccb19cff0a4523d4401a4d26e90eba2e82535d69,14071662,2022-01-25,4954,0x75c6f6d54440441cabcf53ff2ebe63cd3218099e,0xa1f98dd4d37fdbd928df4ceaa671deaf62488ce9,0x75c6f6d54440441cabcf53ff2ebe63cd3218099e,0xa1f98dd4d37fdbd928df4ceaa671deaf62488ce9,0.6363,1557.555191146236
0xb74ab367be0596bc2ffbe8e4885d1295f190dea4b9419c926951deccd08032ee,14071662,2022-01-25,6321,0x3c4e4388077a014ff3506154bb9a9917d1d784d1,0x6a01af210dce01f44b5067fc688641384a8bce5b,0x3c4e4388077a014ff3506154bb9a9917d1d784d1,0x6a01af210dce01f44b5067fc688641384a8bce5b,0.69,1689.0037433457533
0x71adde61a50eb3cf089a1d0247b067380cc190b5249301a3b72f80ae6e72f8e2,14071662,2022-01-25,6611,0x5f82c66e679b2ebdd05cc6dff90f4f1d62e8944b,0x63bd415fc10ce71af0fdd807d575fb7a42052117,0x5f82c66e679b2ebdd05cc6dff90f4f1d62e8944b,0x63bd415fc10ce71af0fdd807d575fb7a42052117,0.8,1958.2652096762358
0xd4dd813ad6442290fb8afd80da26219e26992657e568e7a69f253cb1b488ad86,14071662,2022-01-25,7044,0xd7b54a5349530af668c68bf1f9057e33b10c41a6,0x57b7713c0e013cfbec0e4c6c8b264daf7598eba9,0xd7b54a5349530af668c68bf1f9057e33b10c41a6,0x57b7713c0e013cfbec0e4c6c8b264daf7598eba9,0.69,1689.0037433457533
0x80497fc17ab54cc333a3175503628d0a77b71fabb654e5f070ea820a85b3e2b1,14071662,2022-01-25,6261,0x2eba719089fa54e31bf521873dff9d50dc02b971,0x4f9677bfabafaa80f8bbc8ad8a9a6a84248bea40,0x2eba719089fa54e31bf521873dff9d50dc02b971,0x4f9677bfabafaa80f8bbc8ad8a9a6a84248bea40,0.56,1370.7856467733652
0xc2cc5eecb27d05e30eb1387f62ff32a2e4ea74282693a1c164264163b4905443,14071662,2022-01-25,5026,0x54dfeab519287296d7dd0f51ad8aa3f3e17916bc,0x23ca386edd87ecd8c91e44257aaaeabd326b1b0d,0x54dfeab519287296d7dd0f51ad8aa3f3e17916bc,0x23ca386edd87ecd8c91e44257aaaeabd326b1b0d,0.62,1517.6555374990828
0x71bb86a9fc1f9b09b36cd0cb10c218e6150ff5a185751f85012d18d5155dae83,14071662,2022-01-25,4545,0x8a1bdfdb9a6ba11dee57f7125bdd55ca54f651ea,0x8177598e08ee8199c160a48c7a0af31ab54bb59f,0x8a1bdfdb9a6ba11dee57f7125bdd55ca54f651ea,0x8177598e08ee8199c160a48c7a0af31ab54bb59f,0.55,1346.3073316524121
0xa987110ae0b52f495836b804c33f2e0276433e6e300b7daf5963ddf78a9b1e06,14071662,2022-01-25,5594,0x715d2143c0e8ce3f6e0f1196fb41bcf8bb45fd65,0x4e9edd87add0694398c430981d22fc17e39dfd6d,0x715d2143c0e8ce3f6e0f1196fb41bcf8bb45fd65,0x4e9edd87add0694398c430981d22fc17e39dfd6d,0.666,1630.2557870554665
0x82eace11ac7b78eb73e76fe7915f6c7b1de3a257f034c1a8dd117c30819e0baa,14071662,2022-01-25,6912,0x7fcf1e35276b298244046a5dd00df6874a5c21fa,0xe91f0085f5c3e67c8ebd5c8f6e7f4d884452dbaa,0x7fcf1e35276b298244046a5dd00df6874a5c21fa,0xe91f0085f5c3e67c8ebd5c8f6e7f4d884452dbaa,0.53535,1310.446600000216
