asset_id,attribute_count,attribute_count_rarity_score,Mouth_attribute,Mouth_rarity_score,Skin_attribute,Skin_rarity_score,Weapon_attribute,Weapon_rarity_score,Background_attribute,Background_rarity_score,Clothes_attribute,Clothes_rarity_score,Eyes_attribute,Eyes_rarity_score,Eyewear_attribute,Eyewear_rarity_score,Hair_attribute,Hair_rarity_score,Hat_attribute,Hat_rarity_score,KILLER_GF_attribute,KILLER_GF_rarity_score,overall_rarity_score
6719,8,2.0179034769071094,uwu,26.633561643835616,Pale,6.167327517842982,Oniblade,58.037313432835816,Crimson Ripple,17.634920634920636,White Tie Uniform,41.588235294117645,Closed,18.17056074766355,Pink Glasses,22.09375,Short Pink Hair,31.613821138211378,,1.8111318118304611,,1.000900900900901,226.76942659906607
6720,7,3.5031531531531535,Lollipop,67.62608695652173,Bloody Dark,29.91153846153846,Chosen Sword,51.16447368421053,White KGF Pattern,15.130350194552527,Grey Hoodie,41.36702127659575,Crimson Eyes,21.483425414364643,,1.921195652173913,Long Silver Bangs,37.93658536585366,,1.8111318118304611,,1.000900900900901,272.8558628716957
6721,8,2.0179034769071094,X Mask,39.67857142857143,Light,3.2109826589595376,Red Rocket,32.00411522633745,GF Heart Invert,17.960739030023095,Grey Hoodie,41.36702127659575,Devil Red Eyes,54.38461538461539,Shades,29.347169811320757,Pink Ribbon Twintails,33.52155172413793,,1.8111318118304611,,1.000900900900901,256.3047027301998
6722,7,3.5031531531531535,Tongue out,44.44,Dark,4.76824034334764,Blade Wings,29.68320610687023,Purple Gradient,15.774847870182557,White Tie Uniform,41.588235294117645,Cute Brown Eyes,19.10810810810811,,1.921195652173913,Red Devil Braids,36.3411214953271,,1.8111318118304611,,1.000900900900901,199.94014073601167
6723,7,3.5031531531531535,Zipped Mask,32.13636363636364,Light,3.2109826589595376,Devil Wings,34.874439461883405,White,17.55530474040632,HODL Jacket,36.51173708920188,Light Blue Eyes,22.09375,,1.921195652173913,Purple Ponytail,33.0936170212766,,1.8111318118304611,,1.000900900900901,187.71257612614977
6724,8,2.0179034769071094,Average Smile,35.19004524886878,Tanline,6.906749555950266,Red Rocket,32.00411522633745,GF Heart Pink,17.243902439024392,NFTX Hoodie,77.0,Doll Eyes,21.723463687150836,Red Glasses,22.542028985507248,Dark Short Wavy Hair,40.295336787564764,,1.8111318118304611,,1.000900900900901,257.7355781200422
6725,8,2.0179034769071094,Lip Bite Red,30.86111111111111,Dark,4.76824034334764,Red Rocket,32.00411522633745,Grey Gradient,15.21917808219178,HODL Jacket,36.51173708920188,Light Blue Eyes,22.09375,,1.921195652173913,Blonde Flowy Hair,28.69741697416974,Metal Horns,53.26712328767123,,1.000900900900901,228.36267214401275
6726,8,2.0179034769071094,Lip Bite Red,30.86111111111111,Pale,6.167327517842982,Oniblade,58.037313432835816,Pink Gradient,19.589420654911837,Pink Student,39.882051282051286,Vampire Eyes,22.09375,,1.921195652173913,Dark Short Wavy Hair,40.295336787564764,Gold Halo,72.6822429906542,,1.000900900900901,294.5485538069539
6727,8,2.0179034769071094,Dark Frown,29.127340823970037,Dark,4.76824034334764,Dual Wield,45.47953216374269,Crimson Gradient,23.077151335311573,Black Zipper Top,40.295336787564764,Light Blue Eyes,22.09375,Red Glasses,22.542028985507248,Mecha Pilot Twintails,48.60625,,1.8111318118304611,,1.000900900900901,240.8195666290824
6728,8,2.0179034769071094,uwu,26.633561643835616,Light,3.2109826589595376,Spirit Fire,24.68888888888889,KGF Pattern,21.542936288088644,White Mesh Jacket,59.36641221374046,Dark Blue Eyes,19.63888888888889,Pink Glasses,22.09375,Purple Ponytail,33.0936170212766,,1.8111318118304611,,1.000900900900901,215.09897379331707
6729,9,4.631923764145325,Angry Shy,51.503311258278146,Tanline,6.906749555950266,Devil Scythe,62.216,GF Heart Pink,17.243902439024392,Red Mekanizer Armor,91.49411764705883,Closed,18.17056074766355,VR,71.34862385321101,Mecha Pilot Twintails,48.60625,Red Mekanizer Hat,92.58333333333333,,1.000900900900901,465.7056734995657
6730,9,4.631923764145325,Ninja Headband,70.7,Light,3.2109826589595376,Katana,18.002314814814813,Purple Solid,16.511677282377917,Red Tie Uniform,47.71165644171779,Cute Brown Eyes,19.10810810810811,Black Glasses,22.47687861271676,Dark Devil Braids,40.505208333333336,Devil White Horns,46.84939759036144,,1.000900900900901,290.70904850743597
6731,7,3.5031531531531535,Blue Lick,28.69741697416974,Tanline,6.906749555950266,One Winged,58.473684210526315,Crimson Gradient,23.077151335311573,Quinn Dress,24.84664536741214,Shy Light Blue,25.006430868167204,,1.921195652173913,Long Blue Hairclip Bangs,40.295336787564764,,1.8111318118304611,,1.000900900900901,215.5397966171604
6732,8,2.0179034769071094,Closed Smile Red,34.71875,Dark,4.76824034334764,Samurai Bow,58.037313432835816,Purple Solid,16.511677282377917,White Mesh Jacket,59.36641221374046,Cute Brown Eyes,19.10810810810811,,1.921195652173913,Pink Ribbon Twintails,33.52155172413793,Devil Tooth,77.0,,1.000900900900901,307.9720531345298
6733,8,2.0179034769071094,Lip Bite Purple,31.108,Dark,4.76824034334764,Dual Saber,58.473684210526315,Purple Solid,16.511677282377917,NFTX Hoodie,77.0,Monochrome Eyes,35.19004524886878,Round Glasses,22.2836676217765,Short Bangs with Earrings,30.143410852713178,,1.8111318118304611,,1.000900900900901,280.3086617492488
6734,8,2.0179034769071094,Shark Smile,39.47715736040609,Pale,6.167327517842982,Katana,18.002314814814813,Dark Gradient,20.683510638297875,Virtual Idol Outfit,123.44444444444444,Monochrome Eyes,35.19004524886878,Grey Heart Glasses,28.07581227436823,Virtual Idol Twintails,129.61666666666667,,1.8111318118304611,,1.000900900900901,405.48721515534834
6735,7,3.5031531531531535,Demon Mask,51.16447368421053,Light,3.2109826589595376,Double Katana,28.28,Crimson Hole,21.190735694822887,Pencil Black,45.747058823529414,White Glow Eyes,38.885,,1.921195652173913,Dark Fade Hair,36.51173708920188,,1.8111318118304611,,1.000900900900901,233.22636946878265
6736,9,4.631923764145325,O Smile,31.613821138211378,Bloody Tanline,40.505208333333336,AR-15,18.605263157894736,Purple Solid,16.511677282377917,Black Bunny Suit,114.36764705882352,Heart Eyes,25.25,Rave Goggles,65.3529411764706,Pink Ribbon Twintails,33.52155172413793,Crimson Mouse,172.82222222222222,,1.000900900900901,524.1831567585178
6737,9,4.631923764145325,O Smile,31.613821138211378,Pale,6.167327517842982,AR-15,18.605263157894736,Dark Gradient,20.683510638297875,White Tie Uniform,41.588235294117645,Psycho Eyes,38.122549019607845,Pink Glasses,22.09375,Hot Pink Flowy Hair,109.53521126760565,Fox Mask,96.01234567901234,,1.000900900900901,390.05483837763666
6738,8,2.0179034769071094,Bleed,43.44692737430167,Tanline,6.906749555950266,AT Shield,83.6236559139785,White KGF Pattern,15.130350194552527,Bleeding Heart Tee,42.966850828729285,Jester Eyes,33.23504273504273,Pink Glasses,22.09375,Purple Ponytail,33.0936170212766,,1.8111318118304611,,1.000900900900901,285.3268798134701
6739,8,2.0179034769071094,Lip Bite Red,30.86111111111111,Dark,4.76824034334764,Syringe,68.21929824561404,Crimson Ripple,17.634920634920636,Grey Hoodie,41.36702127659575,Dark Blue Eyes,19.63888888888889,Android Eyemask,33.23504273504273,Dark Buns,30.984063745019924,,1.8111318118304611,,1.000900900900901,251.53852317017916
6740,8,2.0179034769071094,Dark Frown,29.127340823970037,Bloody Dark,29.91153846153846,Laser Cannon,64.27272727272728,GF Heart White,15.400000000000002,Red Heart Dress,55.55,Dark Blue Eyes,19.63888888888889,,1.921195652173913,Long Blue Hairclip Bangs,40.295336787564764,Red Ribbon,32.53974895397489,,1.000900900900901,291.6755812186462
6741,7,3.5031531531531535,O Smile,31.613821138211378,Bloody Dark,29.91153846153846,Red Rocket,32.00411522633745,Purple Gradient,15.774847870182557,Pattern Jacket,42.03783783783784,Yandere Stare,58.916666666666664,,1.921195652173913,Long Blue Hairclip Bangs,40.295336787564764,,1.8111318118304611,,1.000900900900901,258.7905455063975
6742,8,2.0179034769071094,Angry Shy,51.503311258278146,Pale,6.167327517842982,Spectral Pink Blades,72.6822429906542,GF Heart White,15.400000000000002,All-seeing Hoodie,94.84146341463415,Pink Eyes,22.6734693877551,Black Glasses,22.47687861271676,Dark Hairclip Bangs,32.6764705882353,,1.8111318118304611,,1.000900900900901,323.2510999597551
6743,8,2.0179034769071094,Lip Bite Purple,31.108,Tanline,6.906749555950266,Ghost Blade,33.96069868995633,Crimson Hole,21.190735694822887,Agent Outfit,42.73076923076923,Shy Light Blue,25.006430868167204,Pink Glasses,22.09375,Long Dark Bangs,27.38380281690141,,1.8111318118304611,,1.000900900900901,215.2108730462058
6744,9,4.631923764145325,Yandere Smile,155.54,Dark,4.76824034334764,Ghost Blade,33.96069868995633,Grey Gradient,15.21917808219178,Enforcer,92.58333333333333,Yandere Stare,58.916666666666664,Pink Glasses,22.09375,Dark Short Wavy Hair,40.295336787564764,Prism Halo,117.83333333333333,,1.000900900900901,546.8433619014401
6745,9,4.631923764145325,Lollipop,67.62608695652173,Bloody Dark,29.91153846153846,Chosen Sword,51.16447368421053,Purple Gradient,15.774847870182557,Red Tie Uniform,47.71165644171779,Doll Eyes,21.723463687150836,Heart Eye Patch,35.35,Neko Hair,50.174193548387095,Messiah Crown,69.4375,,1.000900900900901,394.5065853147552
6746,8,2.0179034769071094,Open Smile Red Vamp,26.633561643835616,Light,3.2109826589595376,Blade Wings,29.68320610687023,Grey Gradient,15.21917808219178,Kamiverse Dress,127.49180327868852,Closed,18.17056074766355,,1.921195652173913,Dark Fade Hair,36.51173708920188,Black Ribbon,27.974820143884894,,1.000900900900901,289.8358497812779
6748,9,4.631923764145325,Open Smile,32.81434599156118,Pale,6.167327517842982,Sayanaura,50.830065359477125,Black Gradient,20.305483028720626,Dark Heart Maid,39.47715736040609,Cute Brown Eyes,19.10810810810811,Red Glasses,22.542028985507248,Pink Flowy Hair,41.588235294117645,Maid,216.02777777777777,,1.000900900900901,454.49335408856496
6749,7,3.5031531531531535,Shark Smile,39.47715736040609,Tanline,6.906749555950266,Laser Cannon,64.27272727272728,KGF Pattern,21.542936288088644,Grey Hoodie,41.36702127659575,Dark Blue Eyes,19.63888888888889,,1.921195652173913,Twin Ponytails,48.60625,,1.8111318118304611,,1.000900900900901,250.0481121607153
6750,9,4.631923764145325,Open Smile,32.81434599156118,Dark,4.76824034334764,Gun,20.519788918205805,Purple Solid,16.511677282377917,Black Bunny Suit,114.36764705882352,Vampire Eyes,22.09375,Black Glasses,22.47687861271676,Dark Hairclip Bangs,32.6764705882353,Silver Halo,32.13636363636364,,1.000900900900901,303.99798709667795
6751,9,4.631923764145325,Lollipop,67.62608695652173,Bloody Light,11.59016393442623,Devil Scythe,62.216,White Hole,17.05482456140351,Android Dress,36.51173708920188,Cute Dark Eyes,21.84550561797753,Eye Patch White,30.027027027027028,Blonde Flowy Hair,28.69741697416974,Blood Halo,39.47715736040609,,1.000900900900901,320.6787441861799
6752,9,4.631923764145325,Demon Mask,51.16447368421053,Light,3.2109826589595376,AR-15,18.605263157894736,Purple Gradient,15.774847870182557,White Tie Uniform,41.588235294117645,Sharp Blue Eyes,19.10810810810811,Scouter,57.18382352941176,Red Ring Ponytail,33.52155172413793,Red Ribbon,32.53974895397489,,1.000900900900901,278.32985964604393
6753,8,2.0179034769071094,Lollipop,67.62608695652173,Dark,4.76824034334764,Magic Heart Wand,52.19463087248322,Grey Gradient,15.21917808219178,HODL Jacket,36.51173708920188,Shy Light Blue,25.006430868167204,Grey Heart Glasses,28.07581227436823,Blonde Ponytail,32.00411522633745,,1.8111318118304611,,1.000900900900901,266.2361679022576
6754,9,4.631923764145325,Blue Open Mouth,29.347169811320757,Pale,6.167327517842982,AT Shield,83.6236559139785,Purple Gradient,15.774847870182557,Goth,55.156028368794324,Dark Glow Eyes,42.49726775956284,VR,71.34862385321101,Long Silver Hairclip Bangs,33.96069868995633,Metafox,111.1,,1.000900900900901,454.6084444498955
6755,7,3.5031531531531535,One Side Grin,33.813043478260866,Bloody Tanline,40.505208333333336,Gatling Gun,21.365384615384617,White,17.55530474040632,Pencil Black,45.747058823529414,Spiral Prism Eyes,32.00411522633745,,1.921195652173913,Red Short Bangs,65.3529411764706,,1.8111318118304611,,1.000900900900901,264.579437911781
6756,8,2.0179034769071094,Dark Frown,29.127340823970037,Dark,4.76824034334764,Oniblade,58.037313432835816,Grey Gradient,15.21917808219178,Crimson Kimono,80.17525773195877,Doll Eyes,21.723463687150836,,1.921195652173913,Dark Flowy Buns,28.48717948717949,Death Queen,59.36641221374046,,1.000900900900901,301.8443858323567
6757,8,2.0179034769071094,Vamp Smile,28.17753623188406,Pale,6.167327517842982,Lightning Katana,81.01041666666667,White KGF Pattern,15.130350194552527,Devil Hunter,37.75242718446602,White Glow Eyes,38.885,Pink Glasses,22.09375,Dark Hairclip Bangs,32.6764705882353,,1.8111318118304611,,1.000900900900901,266.72321457328604
6758,8,2.0179034769071094,Angry Shy,51.503311258278146,Light,3.2109826589595376,Scissors,47.420731707317074,Crimson Gradient,23.077151335311573,Quinn Dress,24.84664536741214,Crimson Eyes,21.483425414364643,,1.921195652173913,Pink Punk Hair,38.691542288557216,Silver Halo,32.13636363636364,,1.000900900900901,247.31015369654585
6759,8,2.0179034769071094,Zipped Mask,32.13636363636364,Light,3.2109826589595376,Gun,20.519788918205805,GF Heart Pink,17.243902439024392,Messy Student,43.69101123595506,Cyberpop Eyes,35.35,,1.921195652173913,Virtual Idol Twintails,129.61666666666667,Devil Tooth,77.0,,1.000900900900901,363.70871558515705
6760,9,4.631923764145325,Crescent Smile,32.40416666666667,Dark,4.76824034334764,Devil Spears,37.75242718446602,GF Heart White,15.400000000000002,Android Dress,36.51173708920188,Closed,18.17056074766355,Heart Eye Patch,35.35,Dark Buns,30.984063745019924,Silver Halo,32.13636363636364,,1.000900900900901,249.11038407777556
6761,9,4.631923764145325,Blue Open Mouth,29.347169811320757,Pale,6.167327517842982,Golden Scythe,149.5576923076923,White KGF Pattern,15.130350194552527,Poison Top,51.846666666666664,Light Blue Eyes,22.09375,Black Glasses,22.47687861271676,Blonde Flowy Hair,28.69741697416974,Oni Mask,38.310344827586206,,1.000900900900901,369.2604215775942
6762,8,2.0179034769071094,Lip Bite Purple,31.108,Dark,4.76824034334764,Spirit Fire,24.68888888888889,Purple Solid,16.511677282377917,Pink Bikini,68.82300884955752,Spiral Prism Eyes,32.00411522633745,Round Glasses,22.2836676217765,Dark Short Wavy Hair,40.295336787564764,,1.8111318118304611,,1.000900900900901,245.3128711894891
6763,7,3.5031531531531535,Red Lick,34.56444444444445,Light,3.2109826589595376,Kitty Ghosts,55.94964028776979,Grey Gradient,15.21917808219178,Messy Student,43.69101123595506,Devil Red Eyes,54.38461538461539,,1.921195652173913,Brown Flowy Buns,29.018656716417908,,1.8111318118304611,,1.000900900900901,244.2749103284123
6764,8,2.0179034769071094,Bleed,43.44692737430167,Light,3.2109826589595376,Floating Knives,60.7578125,Purple Solid,16.511677282377917,Trigger Happy,109.53521126760565,Light Blue Eyes,22.09375,,1.921195652173913,Pink Flowy Hair,41.588235294117645,Oni Horns,72.6822429906542,,1.000900900900901,374.7668393979985
6765,8,2.0179034769071094,Open Smile,32.81434599156118,Light,3.2109826589595376,Spirit Fire,24.68888888888889,Crimson Explosion,19.155172413793103,Pink Bikini,68.82300884955752,Vampire Eyes,22.09375,Pink Glasses,22.09375,Pink Ribbon Twintails,33.52155172413793,,1.8111318118304611,,1.000900900900901,231.23138671653663
6766,8,2.0179034769071094,Bleed,43.44692737430167,Light,3.2109826589595376,Double Katana,28.28,Crimson Ripple,17.634920634920636,Red Death,117.83333333333333,Crimson Eyes,21.483425414364643,Pink Glasses,22.09375,Long Blue Hairclip Bangs,40.295336787564764,,1.8111318118304611,,1.000900900900901,299.10861239308304
6767,9,4.631923764145325,Open Smile Red Vamp,26.633561643835616,Pale,6.167327517842982,Ghost Blade,33.96069868995633,White KGF Pattern,15.130350194552527,Black Bunny Suit,114.36764705882352,Closed,18.17056074766355,Grey Heart Glasses,28.07581227436823,Dark Hairclip Bangs,32.6764705882353,White Devil Wings,52.19463087248322,,1.000900900900901,333.0098842528075
6768,8,2.0179034769071094,Open Smile Blue,31.23293172690763,Tanline,6.906749555950266,Dual Wield,45.47953216374269,Crimson Ripple,17.634920634920636,Black Zipper Top,40.295336787564764,Sharp Blue Eyes,19.10810810810811,,1.921195652173913,Short Bangs with Earrings,30.143410852713178,Blood Halo,39.47715736040609,,1.000900900900901,235.21814722029524
6769,9,4.631923764145325,Bubblegum,42.49726775956284,Dark,4.76824034334764,Samurai Bow,58.037313432835816,Pink Gradient,19.589420654911837,White Tie Uniform,41.588235294117645,Cute Brown Eyes,19.10810810810811,Red Glasses,22.542028985507248,Blue Side Ponytail,38.885,Black Hairband,31.108,,1.000900900900901,283.75643924343734
6770,9,4.631923764145325,Snaggle Tooth,26.633561643835616,Light,3.2109826589595376,Lightning Katana,81.01041666666667,White Hole,17.05482456140351,HODL Jacket,36.51173708920188,Jester Eyes,33.23504273504273,Heart Eye Patch,35.35,Mecha Pilot Twintails,48.60625,White Devil Wings,52.19463087248322,,1.000900900900901,339.4402708926394
6771,8,2.0179034769071094,Blue Open Mouth,29.347169811320757,Tanline,6.906749555950266,Sayanaura,50.830065359477125,White KGF Pattern,15.130350194552527,Grey Hoodie,41.36702127659575,White Glow Eyes,38.885,Scouter,57.18382352941176,Mecha Pilot Twintails,48.60625,,1.8111318118304611,,1.000900900900901,293.08636591694665
6772,9,4.631923764145325,Toast,54.00694444444444,Dark,4.76824034334764,Gatling Gun,21.365384615384617,White Hole,17.05482456140351,Punk Bot Shirt,54.00694444444444,Light Blue Eyes,22.09375,Round Glasses,22.2836676217765,Blue Fishpin Hair,32.53974895397489,Angel Mask,50.830065359477125,,1.000900900900901,284.5823950092994
6773,7,3.5031531531531535,Average Smile,35.19004524886878,Pale,6.167327517842982,Syringe,68.21929824561404,Black Gradient,20.305483028720626,Pink Student,39.882051282051286,Cute Brown Eyes,19.10810810810811,,1.921195652173913,Blonde Flowy Hair,28.69741697416974,,1.8111318118304611,,1.000900900900901,225.80611192343397
6774,8,2.0179034769071094,Average Smile,35.19004524886878,Pale,6.167327517842982,AR-15,18.605263157894736,White KGF Pattern,15.130350194552527,Devil Hunter,37.75242718446602,Devil Pink Eyes,53.26712328767123,Shades,29.347169811320757,Red Devil Braids,36.3411214953271,,1.8111318118304611,,1.000900900900901,236.6307640875826
6775,8,2.0179034769071094,Lip Bite Purple,31.108,Bloody Pale,40.93157894736842,Ghost Blade,33.96069868995633,Crimson Ripple,17.634920634920636,Red Heart Dress,55.55,Light Blue Eyes,22.09375,Phantom Thief,39.08040201005025,Dark Short Wavy Hair,40.295336787564764,,1.8111318118304611,,1.000900900900901,285.4846232594989
6776,7,3.5031531531531535,Lip Bite Pink,34.10964912280702,Tanline,6.906749555950266,Chainsaw,18.34198113207547,KGF Pattern,21.542936288088644,Devil Hunter,37.75242718446602,Vampire Eyes,22.09375,,1.921195652173913,Short Pink Hair,31.613821138211378,,1.8111318118304611,,1.000900900900901,180.5976959396572
6777,7,3.5031531531531535,Toast,54.00694444444444,Light,3.2109826589595376,Chainsaw,18.34198113207547,Crimson Hole,21.190735694822887,Nyan Kitty,36.17209302325581,Dark Blue Eyes,19.63888888888889,,1.921195652173913,Brown Flowy Buns,29.018656716417908,,1.8111318118304611,,1.000900900900901,189.81666407692333
6778,9,4.631923764145325,One Side Grin,33.813043478260866,Tanline,6.906749555950266,AR-15,18.605263157894736,Crimson Gradient,23.077151335311573,Messy Student,43.69101123595506,Vampire Eyes,22.09375,Pink Glasses,22.09375,Long Silver Hairclip Bangs,33.96069868995633,Oni Horns,72.6822429906542,,1.000900900900901,282.55648510902927
6779,8,2.0179034769071094,Yandere Smile,155.54,Pale,6.167327517842982,Devil Wings,34.874439461883405,Dark KGF Pattern,19.061274509803923,Goth,55.156028368794324,Yandere Stare,58.916666666666664,,1.921195652173913,Butterfly Hair,39.882051282051286,Metal Horns,53.26712328767123,,1.000900900900901,427.80491112469576
6780,9,4.631923764145325,Lip Bite Red,30.86111111111111,Light,3.2109826589595376,Samurai Bow,58.037313432835816,White Hole,17.05482456140351,Pattern Jacket,42.03783783783784,Vampire Eyes,22.09375,Heart Eye Patch,35.35,Dark Devil Braids,40.505208333333336,Devil White Horns,46.84939759036144,,1.000900900900901,301.6332501908888
6781,9,4.631923764145325,Tongue out,44.44,Light,3.2109826589595376,Red Rocket,32.00411522633745,Purple Solid,16.511677282377917,Red Mekanizer Armor,91.49411764705883,Crimson Eyes,21.483425414364643,Eye Patch White,30.027027027027028,Light Buns,27.578014184397162,Red Mekanizer Hat,92.58333333333333,,1.000900900900901,364.9655174389021
6782,8,2.0179034769071094,Bleed,43.44692737430167,Dark,4.76824034334764,Golden Wings,109.53521126760565,White KGF Pattern,15.130350194552527,Enforcer,92.58333333333333,Heart Eyes,25.25,Pink Glasses,22.09375,Long Dark Bangs,27.38380281690141,,1.8111318118304611,,1.000900900900901,345.0215515196807
6783,8,2.0179034769071094,One Side Grin,33.813043478260866,Bloody Tanline,40.505208333333336,Ghost Blade,33.96069868995633,White KGF Pattern,15.130350194552527,Devil Bikini,138.875,Cute Dark Eyes,21.84550561797753,Round Glasses,22.2836676217765,Dark Flowy Buns,28.48717948717949,,1.8111318118304611,,1.000900900900901,339.7305896126751
6784,9,4.631923764145325,Smooch Lips,34.41150442477876,Dark,4.76824034334764,AR-15,18.605263157894736,KGF Pattern,21.542936288088644,Assassin,47.13333333333333,Heterochromia,26.185185185185183,Rave Goggles,65.3529411764706,Purple Ponytail,33.0936170212766,Black Hairband,31.108,,1.000900900900901,287.83384559542174
6785,9,4.631923764145325,Toast,54.00694444444444,Pale,6.167327517842982,Katana,18.002314814814813,Crimson Ripple,17.634920634920636,Quinn Dress,24.84664536741214,Heart Eyes,25.25,Android Eyemask,33.23504273504273,Neko Hair,50.174193548387095,Black Ribbon,27.974820143884894,,1.000900900900901,262.9250338717959
6786,7,3.5031531531531535,Open Smile,32.81434599156118,Bloody Light,11.59016393442623,Feather Wings,24.379310344827587,Pink Gradient,19.589420654911837,Defiant School Girl,45.747058823529414,Doll Eyes,21.723463687150836,,1.921195652173913,Pink Ribbon Twintails,33.52155172413793,,1.8111318118304611,,1.000900900900901,197.6016966786034
6787,7,3.5031531531531535,Open Smile Red Vamp,26.633561643835616,Light,3.2109826589595376,Beat Blade,54.76760563380282,Crimson Explosion,19.155172413793103,Bleeding Heart Tee,42.966850828729285,Monochrome Eyes,35.19004524886878,,1.921195652173913,Pink Flowy Hair,41.588235294117645,,1.8111318118304611,,1.000900900900901,231.74883524016522
6788,8,2.0179034769071094,Dark Frown,29.127340823970037,Pale,6.167327517842982,Gatling Gun,21.365384615384617,GF Heart Pink,17.243902439024392,Defiant School Girl,45.747058823529414,Cyberpop Eyes,35.35,VR,71.34862385321101,Long Dark Hair,40.505208333333336,,1.8111318118304611,,1.000900900900901,271.6847825959342
6789,8,2.0179034769071094,Crimson Cybermask,78.55555555555556,Bloody Dark,29.91153846153846,Red Rocket,32.00411522633745,Crimson Ripple,17.634920634920636,Quinn Dress,24.84664536741214,Wink,29.347169811320757,,1.921195652173913,Long Silver Hairclip Bangs,33.96069868995633,Silver Halo,32.13636363636364,,1.000900900900901,283.33700741338686
6790,8,2.0179034769071094,Blue Lick,28.69741697416974,Light,3.2109826589595376,Magic Heart Wand,52.19463087248322,Crimson Hole,21.190735694822887,Devil Hunter Jacket,65.3529411764706,Cute Dark Eyes,21.84550561797753,Grey Heart Glasses,28.07581227436823,Brown Flowy Buns,29.018656716417908,,1.8111318118304611,,1.000900900900901,254.41661817530806
6791,9,4.631923764145325,Red Lick,34.56444444444445,Light,3.2109826589595376,Red Rocket,32.00411522633745,Black Gradient,20.305483028720626,Nyan Kitty,36.17209302325581,Devil Red Eyes,54.38461538461539,Heart Eye Patch,35.35,Blonde Flowy Hair,28.69741697416974,Black Ribbon,27.974820143884894,,1.000900900900901,278.2967955494341
6792,8,2.0179034769071094,Blue Open Mouth,29.347169811320757,Light,3.2109826589595376,Gatling Gun,21.365384615384617,Black Gradient,20.305483028720626,Quinn Dress,24.84664536741214,Doll Eyes,21.723463687150836,3D Glasses,74.06666666666666,Dark Devil Braids,40.505208333333336,,1.8111318118304611,,1.000900900900901,240.200940358587
6793,8,2.0179034769071094,Silver Cybermask,68.82300884955752,Bloody Light,11.59016393442623,Feather Wings,24.379310344827587,Grey Gradient,15.21917808219178,Racer Blue,96.01234567901234,Shy Light Blue,25.006430868167204,,1.921195652173913,Blonde Ponytail,32.00411522633745,Red Ribbon,32.53974895397489,,1.000900900900901,310.5143019684769
6794,8,2.0179034769071094,Silver Cybermask,68.82300884955752,Light,3.2109826589595376,Gatling Gun,21.365384615384617,GF Heart White,15.400000000000002,Agent Outfit,42.73076923076923,Shy Blue Eyes,21.483425414364643,,1.921195652173913,Short Bangs with Earrings,30.143410852713178,Crimson Horns,81.01041666666667,,1.000900900900901,289.1073983183973
6795,7,3.5031531531531535,Dark Frown,29.127340823970037,Light,3.2109826589595376,Spirit Fire,24.68888888888889,Crimson Explosion,19.155172413793103,Devil Bikini,138.875,Shy Blue Eyes,21.483425414364643,,1.921195652173913,Long Blue Hairclip Bangs,40.295336787564764,,1.8111318118304611,,1.000900900900901,285.0725285055994
6796,8,2.0179034769071094,Open Smile Red Vamp,26.633561643835616,Light,3.2109826589595376,Syringe,68.21929824561404,White,17.55530474040632,Nurse,79.35714285714286,Heart Eyes,25.25,3D Glasses,74.06666666666666,Butterfly Hair,39.882051282051286,,1.8111318118304611,,1.000900900900901,339.0049442843148
6797,8,2.0179034769071094,X Mask,39.67857142857143,Dark,4.76824034334764,Gatling Gun,21.365384615384617,White Hole,17.05482456140351,Pink Student,39.882051282051286,Light Blue Eyes,22.09375,,1.921195652173913,Dark Flowy Buns,28.48717948717949,Blood Halo,39.47715736040609,,1.000900900900901,217.74715910832597
6798,8,2.0179034769071094,Closed Smile Red,34.71875,Dark,4.76824034334764,Gatling Gun,21.365384615384617,Crimson Ripple,17.634920634920636,Bot Uniform,42.266304347826086,Cyberpop Eyes,35.35,Red Glasses,22.542028985507248,Light Buns,27.578014184397162,,1.8111318118304611,,1.000900900900901,211.0535793010218
6799,8,2.0179034769071094,Demon Mask,51.16447368421053,Pale,6.167327517842982,Red Chomps,75.50485436893204,GF Heart White,15.400000000000002,Red Mesh Jacket,52.19463087248322,Psycho Eyes,38.122549019607845,,1.921195652173913,Purple Ponytail,33.0936170212766,Red Ribbon,32.53974895397489,,1.000900900900901,309.12720146831003
6800,9,4.631923764145325,Lip Bite Purple,31.108,Pale,6.167327517842982,Gun,20.519788918205805,Pink Gradient,19.589420654911837,HODL Jacket,36.51173708920188,Light Blue Eyes,22.09375,Heart Eye Patch,35.35,Long Dark Hair,40.505208333333336,Blood Halo,39.47715736040609,,1.000900900900901,256.95521453894816
6801,8,2.0179034769071094,Blue Lick,28.69741697416974,Light,3.2109826589595376,Golden Scythe,149.5576923076923,KGF Pattern,21.542936288088644,Pencil Black,45.747058823529414,Doll Eyes,21.723463687150836,3D Glasses,74.06666666666666,Dark Devil Braids,40.505208333333336,,1.8111318118304611,,1.000900900900901,389.88136192922894
6802,9,4.631923764145325,Blue Lick,28.69741697416974,Bloody Light,11.59016393442623,AT Shield,83.6236559139785,Crimson Gradient,23.077151335311573,Assassin,47.13333333333333,Doll Eyes,21.723463687150836,Android Eyemask,33.23504273504273,Dark Fade Hair,36.51173708920188,Crimson Horns,81.01041666666667,,1.000900900900901,372.2352063343277
